assembly_accession	start	end	orientation
GCF_000623295.1	3440385	3441926	-
GCF_000623295.1	3958785	3960326	+
GCF_000623295.1	4053195	4054735	+
GCF_000623295.1	4211619	4213160	+
GCF_000623295.1	4255083	4256624	+
GCF_000623275.1	294192	295733	+
GCF_000623275.1	2710588	2712129	-
GCF_000623275.1	3444738	3446279	-
GCF_000623275.1	3963143	3964684	+
GCF_000623275.1	4057556	4059097	+
GCF_000623275.1	4216087	4217628	+
GCF_000623275.1	4259552	4261093	+
GCF_000626375.1	290438	291979	+
GCF_000626375.1	2707527	2709068	-
GCF_000626375.1	3441676	3443217	-
GCF_000626375.1	3960076	3961617	+
GCF_000626375.1	4054490	4056031	+
GCF_000626375.1	4213018	4214559	+
GCF_000626375.1	4256474	4258015	+
GCF_000626335.1	290384	291925	+
GCF_000626335.1	2707287	2708828	-
GCF_000626335.1	3441435	3442976	-
GCF_000626335.1	3959835	3961376	+
GCF_000626335.1	4054247	4055788	+
GCF_000626335.1	4212776	4214317	+
GCF_000626335.1	4256234	4257775	+
GCF_000626355.1	294192	295733	+
GCF_000626355.1	2711259	2712800	-
GCF_000626355.1	3445410	3446951	-
GCF_000626355.1	3963810	3965351	+
GCF_000626355.1	4058219	4059760	+
GCF_000626355.1	4216749	4218290	+
GCF_000626355.1	4260208	4261749	+
GCF_000341425.1	1933866	1935406	-
GCF_000341425.1	2629563	2631104	-
GCF_000341425.1	2671833	2673374	-
GCF_000341425.1	2824754	2826295	-
GCF_000341425.1	2924694	2926235	-
GCF_000341425.1	3429645	3431186	+
GCF_000341425.1	4198176	4199717	+
GCF_000430145.2	760904	762445	+
GCF_000430145.2	3276146	3277687	-
GCF_000430145.2	4031404	4032945	-
GCF_000430145.2	4074950	4076491	-
GCF_000430145.2	4229828	4231369	-
GCF_000430145.2	4325755	4327296	-
GCF_000430145.2	4855405	4856946	+
GCF_000430125.1	165305	166846	+
GCF_000430125.1	263765	265306	+
GCF_000430125.1	410326	411867	+
GCF_000430125.1	453351	454892	+
GCF_000430125.1	1301626	1303167	+
GCF_000430125.1	3799949	3801490	-
GCF_000430125.1	4626966	4628506	-
GCF_000430085.2	38687	40228	+
GCF_000430085.2	775190	776731	+
GCF_000430085.2	3241002	3242543	-
GCF_000430085.2	3985995	3987536	-
GCF_000430085.2	4542472	4544013	+
GCF_000430085.2	4636988	4638529	+
GCF_000430085.2	4780488	4782029	+
GCF_000505705.1	1319316	1320857	-
GCF_000505705.1	2064307	2065848	-
GCF_000505705.1	2620782	2622323	+
GCF_000505705.1	2715298	2716839	+
GCF_000505705.1	2858798	2860339	+
GCF_000505705.1	2900942	2902483	+
GCF_000505705.1	3637445	3638986	+
GCF_009648815.1	382961	384502	-
GCF_009648815.1	1096205	1097746	-
GCF_009648815.1	1561836	1563377	+
GCF_009648815.1	1659515	1661056	+
GCF_009648815.1	1806597	1808138	+
GCF_009648815.1	1853242	1854783	+
GCF_009648815.1	2547615	2549156	+
GCF_000499465.1	2738871	2740412	-
GCF_002210025.1	290493	292034	+
GCF_002210025.1	2811758	2813299	-
GCF_002210025.1	3591694	3593235	-
GCF_002210025.1	4121372	4122913	+
GCF_002210025.1	4217299	4218840	+
GCF_002210025.1	4372179	4373720	+
GCF_002210025.1	4415719	4417260	+
GCF_000756465.1	241525	243066	+
GCF_000756465.1	2695474	2697015	-
GCF_000756465.1	3381491	3383032	-
GCF_000756465.1	3426884	3428425	-
GCF_000756465.1	3565890	3567431	-
GCF_000756465.1	3659415	3660956	-
GCF_000756465.1	4103414	4104955	+
GCF_006517155.1	464930	466483	+
GCF_006517155.1	1195221	1196772	+
GCF_006517155.1	3682745	3684298	-
GCF_006517155.1	4415213	4416765	-
GCF_006517155.1	4457445	4458996	-
GCF_006517155.1	4599446	4600997	-
GCF_006517155.1	4695915	4697468	-
GCF_004798785.1	506305	507846	+
GCF_004798785.1	1326279	1327820	+
GCF_004798785.1	3829259	3830800	-
GCF_004798785.1	4559197	4560738	-
GCF_004798785.1	4602214	4603755	-
GCF_004798785.1	4750100	4751641	-
GCF_004798785.1	4847979	4849520	-
GCF_000503845.1	300126	301665	+
GCF_000503845.1	2710958	2712499	-
GCF_000503845.1	3452104	3453643	-
GCF_000503845.1	3983308	3984849	+
GCF_000503845.1	4081285	4082826	+
GCF_000503845.1	4235454	4236995	+
GCF_000503845.1	4278359	4279900	+
GCF_000505365.2	438822	440363	+
GCF_000505365.2	1141368	1142909	+
GCF_000505365.2	3620044	3621585	-
GCF_000505365.2	4320522	4322063	-
GCF_000505365.2	4363353	4364894	-
GCF_000505365.2	4502039	4503580	-
GCF_000505365.2	4599070	4600611	-
GCF_000623175.2	294191	295732	+
GCF_000623175.2	2752289	2753830	-
GCF_000623175.2	3452084	3453625	-
GCF_000623175.2	3970485	3972026	+
GCF_000623175.2	4064898	4066439	+
GCF_000623175.2	4223425	4224966	+
GCF_000623175.2	4266879	4268420	+
GCF_000623455.2	294191	295732	+
GCF_000623455.2	2752289	2753830	-
GCF_000623455.2	3452084	3453625	-
GCF_000623455.2	3970485	3972026	+
GCF_000623455.2	4064899	4066440	+
GCF_000623455.2	4223426	4224967	+
GCF_000623455.2	4266880	4268421	+
GCF_000626275.2	294188	295729	+
GCF_000626275.2	2712511	2714052	-
GCF_000626275.2	3478544	3480085	-
GCF_000626275.2	3996945	3998486	+
GCF_000626275.2	4091355	4092896	+
GCF_000626275.2	4249878	4251419	+
GCF_000626275.2	4293334	4294875	+
GCF_000626255.1	294192	295733	+
GCF_000626255.1	2709718	2711259	-
GCF_000626255.1	3443397	3444938	-
GCF_000626255.1	3961765	3963306	+
GCF_000626255.1	4056178	4057719	+
GCF_000626255.1	4214705	4216246	+
GCF_000626255.1	4258161	4259702	+
GCF_000626235.1	290644	292185	+
GCF_000626235.1	2705173	2706714	-
GCF_000626235.1	3471242	3472783	-
GCF_000626235.1	3989643	3991184	+
GCF_000626235.1	4084055	4085596	+
GCF_000626235.1	4242583	4244124	+
GCF_000626235.1	4286039	4287580	+
GCF_000624275.2	294191	295732	+
GCF_000624275.2	2752639	2754180	-
GCF_000624275.2	3452434	3453975	-
GCF_000624275.2	3970835	3972376	+
GCF_000624275.2	4065248	4066789	+
GCF_000624275.2	4223775	4225316	+
GCF_000624275.2	4267229	4268770	+
GCF_000626215.1	290559	292100	+
GCF_000626215.1	2706804	2708345	-
GCF_000626215.1	3440953	3442494	-
GCF_000626215.1	3959357	3960898	+
GCF_000626215.1	4053770	4055311	+
GCF_000626215.1	4212302	4213843	+
GCF_000626215.1	4256997	4258538	+
GCF_000626115.2	294191	295742	+
GCF_000626115.2	2752277	2753830	-
GCF_000626115.2	3452071	3453622	-
GCF_000626115.2	3970482	3972035	+
GCF_000626115.2	4064891	4066442	+
GCF_000626115.2	4223415	4224966	+
GCF_000626115.2	4266869	4268420	+
GCF_000623775.2	294191	295732	+
GCF_000623775.2	2752289	2753830	-
GCF_000623775.2	3452084	3453625	-
GCF_000623775.2	3970485	3972026	+
GCF_000623775.2	4064897	4066438	+
GCF_000623775.2	4223424	4224965	+
GCF_000623775.2	4266878	4268419	+
GCF_000623755.2	294191	295732	+
GCF_000623755.2	2752426	2753967	-
GCF_000623755.2	3452358	3453899	-
GCF_000623755.2	3970770	3972300	+
GCF_000623755.2	4065309	4066850	+
GCF_000623755.2	4223973	4225514	+
GCF_000623755.2	4267427	4268968	+
GCF_000623795.2	294191	295732	+
GCF_000623795.2	2752289	2753830	-
GCF_000623795.2	3452084	3453625	-
GCF_000623795.2	3970485	3972026	+
GCF_000623795.2	4064897	4066438	+
GCF_000623795.2	4223424	4224965	+
GCF_000623795.2	4266878	4268419	+
GCF_000626155.2	294191	295732	+
GCF_000626155.2	2752286	2753827	-
GCF_000626155.2	3452078	3453619	-
GCF_000626155.2	3970479	3972020	+
GCF_000626155.2	4064888	4066429	+
GCF_000626155.2	4223412	4224953	+
GCF_000626155.2	4266866	4268407	+
GCF_000626135.2	294191	295732	+
GCF_000626135.2	2752286	2753827	-
GCF_000626135.2	3452081	3453622	-
GCF_000626135.2	3970482	3972023	+
GCF_000626135.2	4064892	4066433	+
GCF_000626135.2	4223416	4224957	+
GCF_000626135.2	4266870	4268411	+
GCF_000831045.2	294191	295742	+
GCF_000831045.2	2752277	2753830	-
GCF_000831045.2	3452074	3453625	-
GCF_000831045.2	3970485	3972038	+
GCF_000831045.2	4064897	4066448	+
GCF_000831045.2	4223424	4224975	+
GCF_000831045.2	4266878	4268429	+
GCF_000831025.2	294191	295742	+
GCF_000831025.2	2752277	2753830	-
GCF_000831025.2	3452074	3453625	-
GCF_000831025.2	3970485	3972038	+
GCF_000831025.2	4064897	4066448	+
GCF_000831025.2	4223424	4224975	+
GCF_000831025.2	4266878	4268429	+
GCF_000624395.2	294191	295732	+
GCF_000624395.2	2711492	2713033	-
GCF_000624395.2	3445638	3447179	-
GCF_000624395.2	3964039	3965580	+
GCF_000624395.2	4058447	4059988	+
GCF_000624395.2	4216972	4218513	+
GCF_000624395.2	4260428	4261969	+
GCF_000624415.2	294191	295742	+
GCF_000624415.2	2752274	2753827	-
GCF_000624415.2	3452068	3453619	-
GCF_000624415.2	3970479	3972032	+
GCF_000624415.2	4064888	4066439	+
GCF_000624415.2	4223412	4224963	+
GCF_000624415.2	4266866	4268417	+
GCF_000623195.2	294191	295732	+
GCF_000623195.2	2711375	2712916	-
GCF_000623195.2	3445521	3447062	-
GCF_000623195.2	3963921	3965462	+
GCF_000623195.2	4058331	4059872	+
GCF_000623195.2	4216856	4218397	+
GCF_000623195.2	4260312	4261853	+
GCF_000624435.2	294191	295742	+
GCF_000624435.2	2752277	2753830	-
GCF_000624435.2	3452074	3453625	-
GCF_000624435.2	3970485	3972038	+
GCF_000624435.2	4064897	4066448	+
GCF_000624435.2	4223424	4224975	+
GCF_000624435.2	4266878	4268429	+
GCF_000626195.1	291416	292957	+
GCF_000626195.1	2708613	2710154	-
GCF_000626195.1	3474725	3476266	-
GCF_000626195.1	3993125	3994666	+
GCF_000626195.1	4087539	4089079	+
GCF_000626195.1	4246066	4247607	+
GCF_000626195.1	4289522	4291064	+
GCF_000626395.1	294191	295732	+
GCF_000626395.1	2752289	2753830	-
GCF_000626395.1	3452084	3453625	-
GCF_000626395.1	3970485	3972026	+
GCF_000626395.1	4064897	4066438	+
GCF_000626395.1	4223424	4224965	+
GCF_000626395.1	4266878	4268419	+
GCF_000623715.2	294191	295732	+
GCF_000623715.2	2752289	2753830	-
GCF_000623715.2	3452084	3453625	-
GCF_000623715.2	3970485	3972026	+
GCF_000623715.2	4064899	4066440	+
GCF_000623715.2	4223426	4224967	+
GCF_000623715.2	4266880	4268421	+
GCF_000623655.2	294191	295732	+
GCF_000623655.2	2752288	2753829	-
GCF_000623655.2	3452083	3453624	-
GCF_000623655.2	3970484	3972025	+
GCF_000623655.2	4064897	4066438	+
GCF_000623655.2	4223424	4224965	+
GCF_000623655.2	4266878	4268419	+
GCF_000623675.2	294191	295732	+
GCF_000623675.2	2752289	2753830	-
GCF_000623675.2	3452084	3453625	-
GCF_000623675.2	3970485	3972026	+
GCF_000623675.2	4064899	4066440	+
GCF_000623675.2	4223426	4224967	+
GCF_000623675.2	4266880	4268421	+
GCF_000623155.2	294191	295732	+
GCF_000623155.2	2752289	2753830	-
GCF_000623155.2	3452081	3453622	-
GCF_000623155.2	3970482	3972023	+
GCF_000623155.2	4064892	4066433	+
GCF_000623155.2	4223419	4224960	+
GCF_000623155.2	4266873	4268414	+
GCF_000625695.2	294192	295733	+
GCF_000625695.2	2752289	2753830	-
GCF_000625695.2	3452084	3453625	-
GCF_000625695.2	3970485	3972026	+
GCF_000625695.2	4064894	4066435	+
GCF_000625695.2	4223421	4224962	+
GCF_000625695.2	4266875	4268416	+
GCF_000623535.2	294191	295732	+
GCF_000623535.2	2752426	2753967	-
GCF_000623535.2	3452358	3453899	-
GCF_000623535.2	3970759	3972300	+
GCF_000623535.2	4065308	4066849	+
GCF_000623535.2	4223835	4225376	+
GCF_000623535.2	4267289	4268830	+
GCF_000626495.1	294191	295732	+
GCF_000626495.1	2752289	2753830	-
GCF_000626495.1	3452081	3453622	-
GCF_000626495.1	3970482	3972023	+
GCF_000626495.1	4064892	4066433	+
GCF_000626495.1	4223416	4224957	+
GCF_000626495.1	4266870	4268411	+
GCF_000626515.1	294191	295732	+
GCF_000626515.1	2752289	2753830	-
GCF_000626515.1	3452081	3453622	-
GCF_000626515.1	3970482	3972023	+
GCF_000626515.1	4064892	4066433	+
GCF_000626515.1	4223416	4224957	+
GCF_000626515.1	4266870	4268411	+
GCF_000626475.1	294191	295732	+
GCF_000626475.1	2752286	2753827	-
GCF_000626475.1	3452081	3453622	-
GCF_000626475.1	3970482	3972023	+
GCF_000626475.1	4064892	4066433	+
GCF_000626475.1	4223416	4224957	+
GCF_000626475.1	4266870	4268411	+
GCF_000625735.1	294191	295732	+
GCF_000625735.1	2752289	2753830	-
GCF_000625735.1	3452084	3453625	-
GCF_000625735.1	3970485	3972026	+
GCF_000625735.1	4064899	4066440	+
GCF_000625735.1	4223426	4224967	+
GCF_000625735.1	4266880	4268421	+
GCF_000968795.1	294191	295732	+
GCF_000968795.1	2752285	2753826	-
GCF_000968795.1	3452077	3453618	-
GCF_000968795.1	3970478	3972019	+
GCF_000968795.1	4064891	4066432	+
GCF_000968795.1	4223415	4224956	+
GCF_000968795.1	4266869	4268410	+
GCF_000624815.2	294191	295732	+
GCF_000624815.2	2752285	2753826	-
GCF_000624815.2	3452080	3453621	-
GCF_000624815.2	3970481	3972022	+
GCF_000624815.2	4064893	4066434	+
GCF_000624815.2	4223420	4224961	+
GCF_000624815.2	4266874	4268415	+
GCF_000624115.2	294191	295732	+
GCF_000624115.2	2752286	2753827	-
GCF_000624115.2	3452078	3453619	-
GCF_000624115.2	3970479	3972020	+
GCF_000624115.2	4064889	4066430	+
GCF_000624115.2	4223416	4224957	+
GCF_000624115.2	4266870	4268411	+
GCF_000623735.2	294191	295732	+
GCF_000623735.2	2752289	2753830	-
GCF_000623735.2	3452084	3453625	-
GCF_000623735.2	3970485	3972026	+
GCF_000623735.2	4064899	4066440	+
GCF_000623735.2	4223426	4224967	+
GCF_000623735.2	4266880	4268421	+
GCF_000623395.2	294191	295732	+
GCF_000623395.2	2752288	2753829	-
GCF_000623395.2	3452083	3453624	-
GCF_000623395.2	3970484	3972025	+
GCF_000623395.2	4064898	4066439	+
GCF_000623395.2	4223425	4224966	+
GCF_000623395.2	4266879	4268420	+
GCF_000623615.2	294191	295732	+
GCF_000623615.2	2752289	2753830	-
GCF_000623615.2	3452083	3453624	-
GCF_000623615.2	3970484	3972025	+
GCF_000623615.2	4064898	4066439	+
GCF_000623615.2	4223425	4224966	+
GCF_000623615.2	4266879	4268420	+
GCF_000625855.1	294191	295732	+
GCF_000625855.1	2752289	2753830	-
GCF_000625855.1	3452084	3453625	-
GCF_000625855.1	3970296	3971837	+
GCF_000625855.1	4064709	4066250	+
GCF_000625855.1	4223236	4224777	+
GCF_000625855.1	4266690	4268231	+
GCF_000625655.1	294191	295732	+
GCF_000625655.1	2752464	2754005	-
GCF_000625655.1	3452259	3453800	-
GCF_000625655.1	3970471	3972012	+
GCF_000625655.1	4064884	4066425	+
GCF_000625655.1	4223411	4224952	+
GCF_000625655.1	4266865	4268406	+
GCF_000623515.2	294191	295732	+
GCF_000623515.2	2752289	2753830	-
GCF_000623515.2	3452084	3453625	-
GCF_000623515.2	3970296	3971837	+
GCF_000623515.2	4064708	4066249	+
GCF_000623515.2	4223235	4224776	+
GCF_000623515.2	4266689	4268230	+
GCF_000624055.2	294191	295732	+
GCF_000624055.2	2752289	2753830	-
GCF_000624055.2	3452084	3453625	-
GCF_000624055.2	3970485	3972026	+
GCF_000624055.2	4064899	4066440	+
GCF_000624055.2	4223426	4224967	+
GCF_000624055.2	4266880	4268421	+
GCF_000624255.1	294191	295732	+
GCF_000624255.1	2752289	2753830	-
GCF_000624255.1	3452084	3453625	-
GCF_000624255.1	3970485	3972026	+
GCF_000624255.1	4064899	4066440	+
GCF_000624255.1	4223426	4224967	+
GCF_000624255.1	4266880	4268421	+
GCF_000623575.2	294191	295732	+
GCF_000623575.2	2752289	2753830	-
GCF_000623575.2	3452084	3453625	-
GCF_000623575.2	3970484	3972025	+
GCF_000623575.2	4064897	4066438	+
GCF_000623575.2	4223424	4224965	+
GCF_000623575.2	4266878	4268419	+
GCF_000623595.2	294191	295732	+
GCF_000623595.2	2752289	2753830	-
GCF_000623595.2	3452084	3453625	-
GCF_000623595.2	3970485	3972026	+
GCF_000623595.2	4064898	4066439	+
GCF_000623595.2	4223425	4224966	+
GCF_000623595.2	4266879	4268420	+
GCF_000625995.2	294191	295732	+
GCF_000625995.2	2752234	2753775	-
GCF_000625995.2	3452029	3453570	-
GCF_000625995.2	3970430	3971971	+
GCF_000625995.2	4064843	4066384	+
GCF_000625995.2	4223370	4224911	+
GCF_000625995.2	4266824	4268365	+
GCF_000623695.2	294191	295732	+
GCF_000623695.2	2752289	2753830	-
GCF_000623695.2	3452084	3453625	-
GCF_000623695.2	3970485	3972026	+
GCF_000623695.2	4064899	4066440	+
GCF_000623695.2	4223426	4224967	+
GCF_000623695.2	4266880	4268421	+
GCF_000623635.2	294191	295732	+
GCF_000623635.2	2752289	2753830	-
GCF_000623635.2	3452084	3453625	-
GCF_000623635.2	3970484	3972025	+
GCF_000623635.2	4064898	4066439	+
GCF_000623635.2	4223425	4224966	+
GCF_000623635.2	4266879	4268420	+
GCF_000623435.2	294191	295732	+
GCF_000623435.2	2752289	2753830	-
GCF_000623435.2	3452084	3453625	-
GCF_000623435.2	3970485	3972026	+
GCF_000623435.2	4064898	4066439	+
GCF_000623435.2	4223425	4224966	+
GCF_000623435.2	4266879	4268420	+
GCF_000623475.1	294191	295732	+
GCF_000623475.1	2752289	2753830	-
GCF_000623475.1	3452084	3453625	-
GCF_000623475.1	3970485	3972026	+
GCF_000623475.1	4064898	4066439	+
GCF_000623475.1	4223425	4224966	+
GCF_000623475.1	4266879	4268420	+
GCF_000623555.2	294191	295732	+
GCF_000623555.2	2752289	2753830	-
GCF_000623555.2	3452084	3453625	-
GCF_000623555.2	3970485	3972026	+
GCF_000623555.2	4064898	4066439	+
GCF_000623555.2	4223425	4224966	+
GCF_000623555.2	4266879	4268420	+
GCF_000626455.1	4223898	4225439	+
GCF_000626455.1	4267353	4268894	+
GCF_000623415.2	294191	295732	+
GCF_000623415.2	2752286	2753827	-
GCF_000623415.2	3452017	3453558	-
GCF_000623415.2	3970418	3971959	+
GCF_000623415.2	4064828	4066369	+
GCF_000623415.2	4223352	4224893	+
GCF_000623415.2	4266806	4268347	+
GCF_000624215.2	294191	295732	+
GCF_000624215.2	2752289	2753830	-
GCF_000624215.2	3452083	3453624	-
GCF_000624215.2	3970484	3972025	+
GCF_000624215.2	4064896	4066437	+
GCF_000624215.2	4223420	4224961	+
GCF_000624215.2	4266874	4268415	+
GCF_000624035.2	294191	295732	+
GCF_000624035.2	2752289	2753830	-
GCF_000624035.2	3452081	3453622	-
GCF_000624035.2	3970482	3972023	+
GCF_000624035.2	4064891	4066432	+
GCF_000624035.2	4223418	4224959	+
GCF_000624035.2	4266872	4268413	+
GCF_000626535.1	294191	295732	+
GCF_000626535.1	2752286	2753827	-
GCF_000626535.1	3452081	3453622	-
GCF_000626535.1	3970482	3972023	+
GCF_000626535.1	4064891	4066432	+
GCF_000626535.1	4223415	4224956	+
GCF_000626535.1	4266869	4268410	+
GCF_000623495.2	294191	295732	+
GCF_000623495.2	2752286	2753827	-
GCF_000623495.2	3452077	3453618	-
GCF_000623495.2	3970478	3972019	+
GCF_000623495.2	4064891	4066432	+
GCF_000623495.2	4223418	4224959	+
GCF_000623495.2	4266872	4268413	+
GCF_000624235.2	294191	295732	+
GCF_000624235.2	2752289	2753830	-
GCF_000624235.2	3452084	3453625	-
GCF_000624235.2	3970485	3972026	+
GCF_000624235.2	4064897	4066438	+
GCF_000624235.2	4223424	4224965	+
GCF_000624235.2	4266878	4268419	+
GCF_000624195.2	294191	295732	+
GCF_000624195.2	2752289	2753830	-
GCF_000624195.2	3452081	3453622	-
GCF_000624195.2	3970482	3972023	+
GCF_000624195.2	4064892	4066433	+
GCF_000624195.2	4223416	4224957	+
GCF_000624195.2	4266870	4268411	+
GCF_000623935.2	294191	295732	+
GCF_000623935.2	2752289	2753830	-
GCF_000623935.2	3452081	3453622	-
GCF_000623935.2	3970482	3972023	+
GCF_000623935.2	4064894	4066435	+
GCF_000623935.2	4223421	4224962	+
GCF_000623935.2	4266875	4268416	+
GCF_000623995.2	294191	295732	+
GCF_000623995.2	2752289	2753830	-
GCF_000623995.2	3452084	3453625	-
GCF_000623995.2	3970485	3972026	+
GCF_000623995.2	4064894	4066435	+
GCF_000623995.2	4223421	4224962	+
GCF_000623995.2	4266875	4268416	+
GCF_000623955.2	294191	295732	+
GCF_000623955.2	2752288	2753829	-
GCF_000623955.2	3452083	3453624	-
GCF_000623955.2	3970484	3972025	+
GCF_000623955.2	4064894	4066435	+
GCF_000623955.2	4223418	4224959	+
GCF_000623955.2	4266872	4268413	+
GCF_000623875.2	294191	295732	+
GCF_000623875.2	2752289	2753830	-
GCF_000623875.2	3452145	3453686	-
GCF_000623875.2	3970546	3972087	+
GCF_000623875.2	4064958	4066499	+
GCF_000623875.2	4223485	4225026	+
GCF_000623875.2	4266939	4268480	+
GCF_000625375.2	294191	295732	+
GCF_000625375.2	2752289	2753830	-
GCF_000625375.2	3452084	3453625	-
GCF_000625375.2	3970485	3972026	+
GCF_000625375.2	4064897	4066438	+
GCF_000625375.2	4223421	4224962	+
GCF_000625375.2	4266875	4268416	+
GCF_000623855.2	294191	295732	+
GCF_000623855.2	2752289	2753830	-
GCF_000623855.2	3452081	3453622	-
GCF_000623855.2	3970482	3972023	+
GCF_000623855.2	4064892	4066433	+
GCF_000623855.2	4223416	4224957	+
GCF_000623855.2	4266870	4268411	+
GCF_000624095.2	294191	295732	+
GCF_000624095.2	2752289	2753830	-
GCF_000624095.2	3452084	3453625	-
GCF_000624095.2	3970485	3972026	+
GCF_000624095.2	4064898	4066439	+
GCF_000624095.2	4223422	4224963	+
GCF_000624095.2	4266876	4268417	+
GCF_000624075.2	294191	295732	+
GCF_000624075.2	2752289	2753830	-
GCF_000624075.2	3452084	3453625	-
GCF_000624075.2	3970485	3972026	+
GCF_000624075.2	4064898	4066439	+
GCF_000624075.2	4223425	4224966	+
GCF_000624075.2	4266879	4268420	+
GCF_000625355.1	294191	295732	+
GCF_000625355.1	2752286	2753827	-
GCF_000625355.1	3452078	3453619	-
GCF_000625355.1	3970479	3972020	+
GCF_000625355.1	4064892	4066433	+
GCF_000625355.1	4223419	4224960	+
GCF_000625355.1	4266873	4268414	+
GCF_000624135.2	294191	295732	+
GCF_000624135.2	2752288	2753829	-
GCF_000624135.2	3452083	3453624	-
GCF_000624135.2	3970484	3972025	+
GCF_000624135.2	4064897	4066438	+
GCF_000624135.2	4223424	4224965	+
GCF_000624135.2	4266878	4268419	+
GCF_000623975.2	294191	295732	+
GCF_000623975.2	2752289	2753830	-
GCF_000623975.2	3452081	3453622	-
GCF_000623975.2	3970482	3972023	+
GCF_000623975.2	4064892	4066433	+
GCF_000623975.2	4223419	4224960	+
GCF_000623975.2	4266873	4268414	+
GCF_000623915.2	294191	295732	+
GCF_000623915.2	2752289	2753830	-
GCF_000623915.2	3452142	3453683	-
GCF_000623915.2	3970543	3972084	+
GCF_000623915.2	4064957	4066498	+
GCF_000623915.2	4223484	4225025	+
GCF_000623915.2	4266938	4268479	+
GCF_000623815.2	294191	295732	+
GCF_000623815.2	2752288	2753829	-
GCF_000623815.2	3452083	3453624	-
GCF_000623815.2	3970482	3972023	+
GCF_000623815.2	4064895	4066436	+
GCF_000623815.2	4223419	4224960	+
GCF_000623815.2	4266873	4268414	+
GCF_000623895.2	294191	295732	+
GCF_000623895.2	2752289	2753830	-
GCF_000623895.2	3452084	3453625	-
GCF_000623895.2	3970485	3972026	+
GCF_000623895.2	4064895	4066436	+
GCF_000623895.2	4223422	4224963	+
GCF_000623895.2	4266876	4268417	+
GCF_000623835.2	294191	295732	+
GCF_000623835.2	2752289	2753830	-
GCF_000623835.2	3452081	3453622	-
GCF_000623835.2	3970482	3972023	+
GCF_000623835.2	4064891	4066432	+
GCF_000623835.2	4223418	4224959	+
GCF_000623835.2	4266872	4268413	+
GCF_000624015.2	294191	295732	+
GCF_000624015.2	2752289	2753830	-
GCF_000624015.2	3452084	3453625	-
GCF_000624015.2	3970485	3972026	+
GCF_000624015.2	4064894	4066435	+
GCF_000624015.2	4223421	4224962	+
GCF_000624015.2	4266875	4268416	+
GCF_000624715.1	294191	295732	+
GCF_000624715.1	2752286	2753827	-
GCF_000624715.1	3452081	3453622	-
GCF_000624715.1	3970482	3972023	+
GCF_000624715.1	4065031	4066572	+
GCF_000624715.1	4223555	4225096	+
GCF_000624715.1	4267009	4268550	+
GCF_000625275.2	294191	295732	+
GCF_000625275.2	2752286	2753827	-
GCF_000625275.2	3452081	3453622	-
GCF_000625275.2	3970482	3972023	+
GCF_000625275.2	4064891	4066432	+
GCF_000625275.2	4223418	4224959	+
GCF_000625275.2	4266872	4268413	+
GCF_000625295.2	294191	295732	+
GCF_000625295.2	2752144	2753685	-
GCF_000625295.2	3451939	3453480	-
GCF_000625295.2	3970340	3971881	+
GCF_000625295.2	4064751	4066292	+
GCF_000625295.2	4223278	4224819	+
GCF_000625295.2	4266732	4268273	+
GCF_000624455.2	294191	295732	+
GCF_000624455.2	2752288	2753829	-
GCF_000624455.2	3452083	3453624	-
GCF_000624455.2	3970484	3972025	+
GCF_000624455.2	4064896	4066437	+
GCF_000624455.2	4223423	4224964	+
GCF_000624455.2	4266877	4268418	+
GCF_000626095.2	294191	295732	+
GCF_000626095.2	2752289	2753830	-
GCF_000626095.2	3452084	3453625	-
GCF_000626095.2	3970485	3972026	+
GCF_000626095.2	4064899	4066440	+
GCF_000626095.2	4223426	4224967	+
GCF_000626095.2	4266880	4268421	+
GCF_000624695.1	294191	295732	+
GCF_000624695.1	2752286	2753827	-
GCF_000624695.1	3452078	3453619	-
GCF_000624695.1	3970479	3972020	+
GCF_000624695.1	4064888	4066429	+
GCF_000624695.1	4223412	4224953	+
GCF_000624695.1	4266866	4268407	+
GCF_000625175.2	294191	295732	+
GCF_000625175.2	2752289	2753830	-
GCF_000625175.2	3452084	3453625	-
GCF_000625175.2	3970485	3972026	+
GCF_000625175.2	4064896	4066437	+
GCF_000625175.2	4223420	4224961	+
GCF_000625175.2	4266874	4268415	+
GCF_000625075.2	294191	295732	+
GCF_000625075.2	2752286	2753827	-
GCF_000625075.2	3452081	3453622	-
GCF_000625075.2	3970482	3972023	+
GCF_000625075.2	4064892	4066433	+
GCF_000625075.2	4223416	4224957	+
GCF_000625075.2	4266870	4268411	+
GCF_000625055.2	294191	295732	+
GCF_000625055.2	2752289	2753830	-
GCF_000625055.2	3452084	3453625	-
GCF_000625055.2	3970485	3972026	+
GCF_000625055.2	4064895	4066436	+
GCF_000625055.2	4223422	4224963	+
GCF_000625055.2	4266876	4268417	+
GCF_000625535.1	294191	295732	+
GCF_000625535.1	2752285	2753826	-
GCF_000625535.1	3452077	3453618	-
GCF_000625535.1	3970478	3972019	+
GCF_000625535.1	4064889	4066430	+
GCF_000625535.1	4223413	4224954	+
GCF_000625535.1	4266867	4268408	+
GCF_000624375.2	294191	295732	+
GCF_000624375.2	2752287	2753828	-
GCF_000624375.2	3452082	3453623	-
GCF_000624375.2	3970483	3972024	+
GCF_000624375.2	4064895	4066436	+
GCF_000624375.2	4223422	4224963	+
GCF_000624375.2	4266876	4268417	+
GCF_000623215.2	294191	295732	+
